	ProductionUnitId	BatchId	Item	QuantityProduced	QuantityDiscarded	DefectiveQuantitySold
2101	P357	mt154	paper	81	6	32.0
2102	P357	mt154	rock	71	49	13.0
2103	P714	zh655	scissor	144	12	0.0
2104	P714	zh655	paper	171	34	0.0
2105	P714	zh655	rock	145	14	3.0
2106	P699	bt334	scissor	293	56	6.0
2107	P699	bt334	paper	124	10	13.0
2108	P699	bt334	rock	274	152	61.0
2109	P507	jh780	scissor	225	28	42.0
2110	P507	jh780	paper	244	29	0.0
2111	P507	jh780	rock	65	4	0.0
2112	P316	kb215	scissor	165	19	0.0
2113	P316	kb215	paper	194	3	0.0
2114	P316	kb215	rock	265	73	45.0
2115	P313	jb291	scissor	290	72	8.0
2116	P313	jb291	paper	134	77	0.0
2117	P313	jb291	rock	297	176	32.0
2118	P412	mx945	scissor	160	1	23.0
2119	P412	mx945	paper	204	16	54.0
2120	P412	mx945	rock	150	55	31.0
2121	P435	ov562	scissor	103	19	0.0
2122	P435	ov562	paper	157	43	45.0
2123	P435	ov562	rock	239	82	0.0
2124	P300	zy756	scissor	219	80	0.0
2125	P300	zy756	paper	194	31	34.0
2126	P300	zy756	rock	247	47	40.0
2127	P759	uq848	scissor	201	4	83.0
2128	P759	uq848	paper	233	111	0.0
2129	P759	uq848	rock	287	27	35.0
2130	P022	bm448	scissor	131	23	0.0
2131	P022	bm448	paper	130	67	0.0
2132	P022	bm448	rock	109	50	0.0
2133	P816	mp489	scissor	162	40	13.0
2134	P816	mp489	paper	214	60	0.0
2135	P816	mp489	rock	88	8	0.0
2136	P357	dt372	scissor	135	75	31.0
2137	P357	dt372	paper	223	79	23.0
2138	P357	dt372	rock	243	112	0.0
2139	P526	zh385	scissor	103	54	0.0
2140	P526	zh385	paper	104	7	0.0
2141	P526	zh385	rock	195	164	0.0
2142	P167	cr446	scissor	114	9	23.0
2143	P167	cr446	paper	293	52	0.0
2144	P167	cr446	rock	315	142	27.0
2145	P492	fa717	scissor	103	64	0.0
2146	P492	fa717	paper	314	121	55.0
2147	P492	fa717	rock	341	142	0.0
2148	P380	ch927	scissor	183	92	0.0
2149	P380	ch927	paper	90	87	0.0
2150	P380	ch927	rock	140	131	0.0
2151	P432	hj738	scissor	84	31	18.0
2152	P432	hj738	paper	267	128	29.0
2153	P432	hj738	rock	176	6	48.0
2154	P995	yg675	scissor	268	52	50.0
2155	P995	yg675	paper	148	33	27.0
2156	P995	yg675	rock	252	100	0.0
2157	P599	ln867	scissor	301	120	80.0
2158	P599	ln867	paper	212	55	24.0
2159	P599	ln867	rock	149	45	62.0
2160	P885	xr605	scissor	259	89	0.0
2161	P885	xr605	paper	245	87	30.0
2162	P885	xr605	rock	154	2	28.0
2163	P743	vu785	scissor	166	34	14.0
2164	P743	vu785	paper	281	92	0.0
2165	P743	vu785	rock	258	80	48.0
2166	P326	kz620	scissor	166	19	0.0
2167	P326	kz620	paper	210	42	0.0
2168	P326	kz620	rock	184	2	49.0
2169	P547	rj017	scissor	199	68	31.0
2170	P547	rj017	paper	138	8	0.0
2171	P547	rj017	rock	268	60	0.0
2172	P535	zx405	scissor	125	4	0.0
2173	P535	zx405	paper	197	21	66.0
2174	P535	zx405	rock	197	154	0.0
2175	P749	ez631	scissor	118	23	0.0
2176	P749	ez631	paper	65	13	21.0
2177	P749	ez631	rock	254	66	0.0
2178	P743	mh743	scissor	64	16	20.0
2179	P743	mh743	paper	257	84	0.0
2180	P743	mh743	rock	181	3	49.0
2181	P432	ub270	scissor	110	20	0.0
2182	P432	ub270	paper	83	12	20.0
2183	P432	ub270	rock	188	7	19.0
2184	P189	fi449	scissor	227	69	0.0
2185	P189	fi449	paper	190	110	0.0
2186	P189	fi449	rock	172	8	0.0
2187	P384	vy644	scissor	187	68	0.0
2188	P384	vy644	paper	116	41	43.0
2189	P384	vy644	rock	217	39	0.0
2190	P160	bk713	scissor	143	51	43.0
2191	P160	bk713	paper	216	21	0.0
2192	P160	bk713	rock	269	87	34.0
2193	P432	mq682	scissor	168	18	0.0
2194	P432	mq682	paper	254	114	0.0
2195	P432	mq682	rock	66	4	0.0
2196	P285	mg354	scissor	192	11	0.0
2197	P285	mg354	paper	236	95	0.0
2198	P285	mg354	rock	241	30	0.0
2199	P328	sy694	scissor	174	16	0.0
2200	P328	sy694	paper	202	150	0.0
2201	P328	sy694	rock	209	123	0.0
2202	P404	bd177	scissor	106	2	0.0
2203	P404	bd177	paper	181	154	0.0
2204	P404	bd177	rock	46	6	0.0
2205	P196	fe701	scissor	217	123	0.0
2206	P196	fe701	paper	148	3	0.0
2207	P196	fe701	rock	245	56	70.0
2208	P463	io809	scissor	286	165	29.0
2209	P463	io809	paper	206	80	0.0
2210	P463	io809	rock	64	8	20.0
2211	P392	co339	scissor	111	31	0.0
2212	P392	co339	paper	135	16	47.0
2213	P392	co339	rock	181	82	0.0
2214	P560	vr914	scissor	115	19	25.0
2215	P560	vr914	paper	217	70	1.0
2216	P560	vr914	rock	141	1	13.0
2217	P695	ni562	scissor	57	2	15.0
2218	P695	ni562	paper	226	64	0.0
2219	P695	ni562	rock	220	86	0.0
2220	P370	cz972	scissor	165	81	0.0
2221	P370	cz972	paper	146	22	42.0
2222	P370	cz972	rock	206	115	0.0
2223	P887	vh938	scissor	272	40	41.0
2224	P887	vh938	paper	276	81	128.0
2225	P887	vh938	rock	234	15	0.0
2226	P914	fj830	scissor	183	169	0.0
2227	P914	fj830	paper	92	40	0.0
2228	P914	fj830	rock	134	58	15.0
2229	P103	vo186	scissor	330	134	0.0
2230	P103	vo186	paper	296	80	0.0
2231	P103	vo186	rock	257	60	0.0
2232	P161	yd806	scissor	180	8	45.0
2233	P161	yd806	paper	220	22	0.0
2234	P161	yd806	rock	176	38	0.0
2235	P299	lu853	scissor	165	8	0.0
2236	P299	lu853	paper	210	1	0.0
2237	P299	lu853	rock	189	55	0.0
2238	P597	js910	scissor	260	17	0.0
2239	P597	js910	paper	243	159	42.0
2240	P597	js910	rock	235	114	0.0
2241	P287	hb203	scissor	120	14	42.0
2242	P287	hb203	paper	97	18	0.0
2243	P287	hb203	rock	121	101	0.0
2244	P316	xf021	scissor	67	41	0.0
2245	P316	xf021	paper	231	106	0.0
2246	P316	xf021	rock	163	30	0.0
2247	P096	az121	scissor	43	13	0.0
2248	P096	az121	paper	136	24	37.0
2249	P096	az121	rock	75	11	0.0
2250	P667	jo055	scissor	41	9	0.0
2251	P667	jo055	paper	275	85	29.0
2252	P667	jo055	rock	55	14	2.0
2253	P293	lq007	scissor	160	77	0.0
2254	P293	lq007	paper	222	12	0.0
2255	P293	lq007	rock	90	10	0.0
2256	P917	qe341	scissor	147	25	0.0
2257	P917	qe341	paper	239	138	36.0
2258	P917	qe341	rock	125	43	37.0
2259	P379	sf031	scissor	208	126	0.0
2260	P379	sf031	paper	134	78	0.0
2261	P379	sf031	rock	89	10	38.0
2262	P295	mk592	scissor	179	10	46.0
2263	P295	mk592	paper	244	63	0.0
2264	P295	mk592	rock	215	55	52.0
2265	P715	bt528	scissor	74	26	29.0
2266	P715	bt528	paper	194	126	36.0
2267	P715	bt528	rock	218	132	0.0
2268	P912	mj625	scissor	254	43	0.0
2269	P912	mj625	paper	261	133	20.0
2270	P912	mj625	rock	295	90	0.0
2271	P062	st977	scissor	124	35	0.0
2272	P062	st977	paper	159	67	0.0
2273	P062	st977	rock	52	3	0.0
2274	P879	ny289	scissor	168	77	0.0
2275	P879	ny289	paper	299	44	0.0
2276	P879	ny289	rock	144	31	9.0
2277	P920	ob258	scissor	330	9	47.0
2278	P920	ob258	paper	116	24	0.0
2279	P920	ob258	rock	221	82	47.0
2280	P007	zk670	scissor	191	102	0.0
2281	P007	zk670	paper	129	122	0.0
2282	P007	zk670	rock	95	1	0.0
2283	P146	mi241	scissor	267	49	0.0
2284	P146	mi241	paper	384	91	26.0
2285	P146	mi241	rock	234	167	0.0
2286	P071	if042	scissor	107	32	32.0
2287	P071	if042	paper	94	12	0.0
2288	P071	if042	rock	204	78	0.0
2289	P609	xj336	scissor	151	77	0.0
2290	P609	xj336	paper	228	18	63.0
2291	P609	xj336	rock	384	18	94.0
2292	P992	na639	scissor	174	23	0.0
2293	P992	na639	paper	220	79	0.0
2294	P992	na639	rock	348	144	0.0
2295	P238	fb530	scissor	235	46	39.0
2296	P238	fb530	paper	54	6	0.0
2297	P238	fb530	rock	258	88	0.0
2298	P426	xp865	scissor	21	1	15.0
2299	P426	xp865	paper	193	149	0.0
2300	P426	xp865	rock	176	163	0.0
2301	P207	iu257	scissor	260	45	38.0
2302	P207	iu257	paper	188	31	29.0
2303	P207	iu257	rock	290	14	0.0
2304	P111	ss501	scissor	154	11	0.0
2305	P111	ss501	paper	9	1	0.0
2306	P111	ss501	rock	197	149	0.0
2307	P825	ah251	scissor	161	25	0.0
2308	P825	ah251	paper	227	104	0.0
2309	P825	ah251	rock	143	61	0.0
2310	P007	jt640	scissor	133	7	46.0
2311	P007	jt640	paper	124	4	14.0
2312	P007	jt640	rock	173	20	0.0
2313	P638	mr550	scissor	290	142	0.0
2314	P638	mr550	paper	175	132	0.0
2315	P638	mr550	rock	143	29	38.0
2316	P774	cy995	scissor	224	14	0.0
2317	P774	cy995	paper	220	32	78.0
2318	P774	cy995	rock	203	8	0.0
2319	P552	lj837	scissor	204	131	0.0
2320	P552	lj837	paper	132	47	0.0
2321	P552	lj837	rock	232	33	0.0
2322	P526	vi903	scissor	171	68	0.0
2323	P526	vi903	paper	211	71	22.0
2324	P526	vi903	rock	154	35	0.0
2325	P259	fp933	scissor	4	3	0.0
2326	P259	fp933	paper	113	38	0.0
2327	P259	fp933	rock	186	161	0.0
2328	P229	db549	scissor	208	26	0.0
2329	P229	db549	paper	252	44	81.0
2330	P229	db549	rock	297	111	0.0
2331	P043	cc612	scissor	276	12	45.0
2332	P043	cc612	paper	255	6	26.0
2333	P043	cc612	rock	284	59	0.0
2334	P246	px230	scissor	255	151	0.0
2335	P246	px230	paper	51	8	0.0
2336	P246	px230	rock	114	6	15.0
2337	P838	zk254	scissor	262	167	68.0
2338	P838	zk254	paper	234	147	0.0
2339	P838	zk254	rock	247	121	0.0
2340	P414	eu121	scissor	291	104	0.0
2341	P414	eu121	paper	95	3	0.0
2342	P414	eu121	rock	269	173	67.0
2343	P143	ia503	scissor	78	48	8.0
2344	P143	ia503	paper	179	69	0.0
2345	P143	ia503	rock	85	2	37.0
2346	P449	dl904	scissor	267	72	60.0
2347	P449	dl904	paper	218	18	0.0
2348	P449	dl904	rock	86	10	0.0
2349	P487	ry891	scissor	288	169	19.0
2350	P487	ry891	paper	125	5	44.0
2351	P487	ry891	rock	193	24	0.0
2352	P496	ii622	scissor	150	107	7.0
2353	P496	ii622	paper	148	3	0.0
2354	P496	ii622	rock	114	15	24.0
2355	P473	hz531	scissor	176	115	17.0
2356	P473	hz531	paper	81	12	0.0
2357	P473	hz531	rock	129	83	0.0
2358	P426	wb465	scissor	154	3	0.0
2359	P426	wb465	paper	129	7	36.0
2360	P426	wb465	rock	148	87	6.0
2361	P175	mt273	scissor	157	52	0.0
2362	P175	mt273	paper	261	59	30.0
2363	P175	mt273	rock	89	0	3.0
2364	P439	yo264	scissor	298	39	0.0
2365	P439	yo264	paper	262	44	69.0
2366	P439	yo264	rock	269	89	23.0
2367	P830	wj078	scissor	182	91	0.0
2368	P830	wj078	paper	148	69	0.0
2369	P830	wj078	rock	167	135	0.0
2370	P382	un231	scissor	104	0	44.0
2371	P382	un231	paper	274	93	81.0
2372	P382	un231	rock	177	141	0.0
2373	P340	by577	scissor	164	32	0.0
2374	P340	by577	paper	337	94	89.0
2375	P340	by577	rock	215	75	15.0
2376	P964	qa882	scissor	91	37	0.0
2377	P964	qa882	paper	186	45	0.0
2378	P964	qa882	rock	201	33	0.0
2379	P395	zw613	scissor	303	44	72.0
2380	P395	zw613	paper	149	5	0.0
2381	P395	zw613	rock	266	2	0.0
2382	P169	yb180	scissor	35	6	23.0
2383	P169	yb180	paper	56	10	30.0
2384	P169	yb180	rock	223	96	0.0
2385	P354	am789	scissor	147	3	12.0
2386	P354	am789	paper	260	51	23.0
2387	P354	am789	rock	268	9	0.0
2388	P407	ks382	scissor	163	1	45.0
2389	P407	ks382	paper	208	37	0.0
2390	P407	ks382	rock	150	9	0.0
2391	P238	ph646	scissor	205	5	151.0
2392	P238	ph646	paper	193	39	0.0
2393	P238	ph646	rock	282	44	125.0
2394	P238	cs711	scissor	217	27	0.0
2395	P238	cs711	paper	75	28	0.0
2396	P238	cs711	rock	163	37	0.0
2397	P047	ae772	scissor	212	104	0.0
2398	P047	ae772	paper	207	36	0.0
2399	P047	ae772	rock	174	94	38.0
2400	P710	sh094	scissor	373	35	36.0
2401	P710	sh094	paper	314	59	82.0
2402	P710	sh094	rock	297	35	49.0
2403	P128	rl141	scissor	191	106	34.0
2404	P128	rl141	paper	247	115	0.0
2405	P128	rl141	rock	124	88	0.0
2406	P313	ww306	scissor	231	117	0.0
2407	P313	ww306	paper	309	145	0.0
2408	P313	ww306	rock	217	58	28.0
2409	P672	aq269	scissor	250	138	0.0
2410	P672	aq269	paper	163	39	0.0
2411	P672	aq269	rock	108	35	48.0
2412	P434	vo513	scissor	51	23	0.0
2413	P434	vo513	paper	206	28	0.0
2414	P434	vo513	rock	61	4	0.0
2415	P932	hc254	scissor	222	51	6.0
2416	P932	hc254	paper	314	103	75.0
2417	P932	hc254	rock	245	127	26.0
2418	P246	ep165	scissor	151	45	0.0
2419	P246	ep165	paper	133	102	14.0
2420	P246	ep165	rock	121	12	0.0
2421	P715	zw761	scissor	74	13	3.0
2422	P715	zw761	paper	344	100	0.0
2423	P715	zw761	rock	110	2	0.0
2424	P884	mo343	scissor	176	6	0.0
2425	P884	mo343	paper	159	112	34.0
2426	P884	mo343	rock	229	31	0.0
2427	P264	st159	scissor	268	128	27.0
2428	P264	st159	paper	34	14	0.0
2429	P264	st159	rock	256	4	25.0
2430	P450	lf926	scissor	177	18	9.0
2431	P450	lf926	paper	249	37	40.0
2432	P450	lf926	rock	105	2	0.0
2433	P240	cm514	scissor	351	144	50.0
2434	P240	cm514	paper	83	3	0.0
2435	P240	cm514	rock	78	23	3.0
2436	P170	de790	scissor	23	4	0.0
2437	P170	de790	paper	106	6	0.0
2438	P170	de790	rock	186	69	52.0
2439	P170	pr192	scissor	91	14	0.0
2440	P170	pr192	paper	82	2	28.0
2441	P170	pr192	rock	122	3	0.0
2442	P030	kp122	scissor	156	81	0.0
2443	P030	kp122	paper	125	3	19.0
2444	P030	kp122	rock	181	9	0.0
2445	P061	ve292	scissor	70	4	24.0
2446	P061	ve292	paper	95	75	0.0
2447	P061	ve292	rock	195	52	0.0
2448	P728	xb649	scissor	64	0	0.0
2449	P728	xb649	paper	95	5	36.0
2450	P728	xb649	rock	205	33	22.0
2451	P756	ki182	scissor	173	77	0.0
2452	P756	ki182	paper	206	97	40.0
2453	P756	ki182	rock	209	30	42.0
2454	P270	qh132	scissor	117	17	0.0
2455	P270	qh132	paper	219	70	78.0
2456	P270	qh132	rock	127	3	0.0
2457	P631	yq847	scissor	64	18	0.0
2458	P631	yq847	paper	174	112	10.0
2459	P631	yq847	rock	252	130	0.0
2460	P336	zm560	scissor	359	5	34.0
2461	P336	zm560	paper	337	1	149.0
2462	P336	zm560	rock	277	52	63.0
2463	P517	by593	scissor	267	85	0.0
2464	P517	by593	paper	216	52	0.0
2465	P517	by593	rock	121	95	0.0
2466	P608	jz418	scissor	195	0	25.0
2467	P608	jz418	paper	84	3	0.0
2468	P608	jz418	rock	186	22	0.0
2469	P705	up072	scissor	191	104	25.0
2470	P705	up072	paper	126	17	29.0
2471	P705	up072	rock	93	10	0.0
2472	P424	ru838	scissor	313	52	0.0
2473	P424	ru838	paper	129	6	0.0
2474	P424	ru838	rock	116	41	13.0
2475	P552	cp715	scissor	69	17	14.0
2476	P552	cp715	paper	107	46	0.0
2477	P552	cp715	rock	218	11	0.0
2478	P624	zp511	scissor	220	132	37.0
2479	P624	zp511	paper	173	18	36.0
2480	P624	zp511	rock	115	42	0.0
2481	P352	ed867	scissor	245	47	0.0
2482	P352	ed867	paper	107	15	0.0
2483	P352	ed867	rock	119	32	0.0
2484	P286	eo151	scissor	183	22	0.0
2485	P286	eo151	paper	159	58	0.0
2486	P286	eo151	rock	218	65	11.0
2487	P551	zy614	scissor	127	1	22.0
2488	P551	zy614	paper	285	77	29.0
2489	P551	zy614	rock	324	36	0.0
2490	P292	pg957	scissor	289	73	0.0
2491	P292	pg957	paper	223	53	43.0
2492	P292	pg957	rock	233	26	81.0
2493	P732	rv477	scissor	116	12	46.0
2494	P732	rv477	paper	67	2	0.0
2495	P732	rv477	rock	170	114	0.0
2496	P831	po184	scissor	181	31	41.0
2497	P831	po184	paper	235	103	0.0
2498	P831	po184	rock	141	23	7.0
2499	P327	hn199	scissor	59	10	11.0
2500	P327	hn199	paper	46	0	5.0
2501	P327	hn199	rock	219	126	0.0
2502	P812	np730	scissor	207	64	48.0
2503	P812	np730	paper	194	9	26.0
2504	P812	np730	rock	175	2	0.0
2505	P680	cu018	scissor	283	29	53.0
2506	P680	cu018	paper	204	60	35.0
2507	P680	cu018	rock	261	160	0.0
2508	P665	ff633	scissor	192	93	39.0
2509	P665	ff633	paper	62	2	0.0
2510	P665	ff633	rock	58	31	0.0
2511	P304	nd889	scissor	32	3	0.0
2512	P304	nd889	paper	176	19	0.0
2513	P304	nd889	rock	214	98	23.0
2514	P986	km282	scissor	136	8	0.0
2515	P986	km282	paper	246	17	0.0
2516	P986	km282	rock	222	89	0.0
2517	P639	br803	scissor	106	27	43.0
2518	P639	br803	paper	161	69	0.0
2519	P639	br803	rock	91	19	0.0
2520	P466	vp211	scissor	221	72	10.0
2521	P466	vp211	paper	221	41	0.0
2522	P466	vp211	rock	163	9	31.0
2523	P312	gm876	scissor	191	53	14.0
2524	P312	gm876	paper	198	156	15.0
2525	P312	gm876	rock	130	21	0.0
2526	P501	rh112	scissor	119	13	0.0
2527	P501	rh112	paper	199	97	0.0
2528	P501	rh112	rock	174	21	0.0
2529	P324	nr777	scissor	253	2	39.0
2530	P324	nr777	paper	233	93	26.0
2531	P324	nr777	rock	37	0	0.0
2532	P652	jd443	scissor	201	148	0.0
2533	P652	jd443	paper	121	18	11.0
2534	P652	jd443	rock	177	46	0.0
2535	P838	fg900	scissor	253	24	0.0
2536	P838	fg900	paper	163	70	0.0
2537	P838	fg900	rock	355	166	35.0
2538	P669	ky440	scissor	327	67	44.0
2539	P669	ky440	paper	260	119	5.0
2540	P669	ky440	rock	154	18	39.0
2541	P830	wu444	scissor	374	95	160.0
2542	P830	wu444	paper	254	38	35.0
2543	P830	wu444	rock	337	43	0.0
2544	P321	vl226	scissor	332	82	29.0
2545	P321	vl226	paper	296	53	64.0
2546	P321	vl226	rock	356	142	73.0
2547	P987	zd578	scissor	231	57	33.0
2548	P987	zd578	paper	300	87	0.0
2549	P987	zd578	rock	198	53	33.0
2550	P651	tg069	scissor	183	23	50.0
2551	P651	tg069	paper	81	37	0.0
2552	P651	tg069	rock	146	30	0.0
2553	P068	fz981	scissor	139	34	3.0
2554	P068	fz981	paper	218	19	13.0
2555	P068	fz981	rock	131	3	20.0
2556	P160	qr008	scissor	82	5	0.0
2557	P160	qr008	paper	231	14	33.0
2558	P160	qr008	rock	84	8	0.0
2559	P756	fk006	scissor	224	17	31.0
2560	P756	fk006	paper	169	18	25.0
2561	P756	fk006	rock	158	63	9.0
2562	P182	cj204	scissor	168	68	20.0
2563	P182	cj204	paper	182	84	0.0
2564	P182	cj204	rock	147	22	84.0
2565	P862	gs794	scissor	379	80	99.0
2566	P862	gs794	paper	170	17	0.0
2567	P862	gs794	rock	120	27	7.0
2568	P273	ti853	scissor	346	129	0.0
2569	P273	ti853	paper	269	33	4.0
2570	P273	ti853	rock	281	108	0.0
2571	P938	ua265	scissor	79	18	0.0
2572	P938	ua265	paper	197	96	0.0
2573	P938	ua265	rock	192	7	0.0
2574	P843	cd937	scissor	309	30	43.0
2575	P843	cd937	paper	389	160	48.0
2576	P843	cd937	rock	196	11	24.0
2577	P754	ty516	scissor	199	56	27.0
2578	P754	ty516	paper	184	120	0.0
2579	P754	ty516	rock	227	51	26.0
2580	P071	ft586	scissor	192	8	30.0
2581	P071	ft586	paper	107	4	11.0
2582	P071	ft586	rock	338	51	94.0
2583	P671	wt563	scissor	163	55	43.0
2584	P671	wt563	paper	167	4	25.0
2585	P671	wt563	rock	90	26	21.0
2586	P338	lb371	scissor	160	16	43.0
2587	P338	lb371	paper	199	51	0.0
2588	P338	lb371	rock	245	112	0.0
2589	P351	ai859	scissor	228	62	0.0
2590	P351	ai859	paper	169	17	0.0
2591	P351	ai859	rock	161	15	49.0
2592	P566	nm894	scissor	114	97	0.0
2593	P566	nm894	paper	236	5	33.0
2594	P566	nm894	rock	198	29	0.0
2595	P468	uz967	scissor	172	11	0.0
2596	P468	uz967	paper	49	2	0.0
2597	P468	uz967	rock	109	21	0.0
2598	P413	ox693	scissor	199	7	94.0
2599	P413	ox693	paper	307	126	16.0
2600	P413	ox693	rock	263	56	0.0
2601	P874	gw786	scissor	56	20	0.0
2602	P874	gw786	paper	17	7	9.0
2603	P874	gw786	rock	154	150	0.0
2604	P614	xq587	scissor	196	10	22.0
2605	P614	xq587	paper	142	51	11.0
2606	P614	xq587	rock	199	88	0.0
2607	P173	br022	scissor	156	13	4.0
2608	P173	br022	paper	138	117	7.0
2609	P173	br022	rock	180	28	0.0
2610	P608	rt904	scissor	194	67	41.0
2611	P608	rt904	paper	44	7	0.0
2612	P608	rt904	rock	224	66	0.0
2613	P179	uz269	scissor	228	13	36.0
2614	P179	uz269	paper	189	52	0.0
2615	P179	uz269	rock	352	156	0.0
2616	P321	fu215	scissor	314	40	7.0
2617	P321	fu215	paper	352	142	4.0
2618	P321	fu215	rock	240	92	12.0
2619	P311	cr543	scissor	189	9	0.0
2620	P311	cr543	paper	296	124	71.0
2621	P311	cr543	rock	234	62	0.0
2622	P256	mo774	scissor	143	17	0.0
2623	P256	mo774	paper	218	80	1.0
2624	P256	mo774	rock	352	63	36.0
2625	P161	sn030	scissor	88	51	0.0
2626	P161	sn030	paper	213	73	0.0
2627	P161	sn030	rock	212	80	0.0
2628	P132	dd231	scissor	149	27	29.0
2629	P132	dd231	paper	288	69	0.0
2630	P132	dd231	rock	81	36	0.0
2631	P883	jl249	scissor	120	16	3.0
2632	P883	jl249	paper	74	49	0.0
2633	P883	jl249	rock	272	94	0.0
2634	P412	ao137	scissor	286	21	91.0
2635	P412	ao137	paper	75	64	0.0
2636	P412	ao137	rock	158	70	0.0
2637	P611	nr006	scissor	123	38	0.0
2638	P611	nr006	paper	172	102	5.0
2639	P611	nr006	rock	220	100	0.0
2640	P423	mk906	scissor	117	34	0.0
2641	P423	mk906	paper	91	59	0.0
2642	P423	mk906	rock	242	59	0.0
2643	P805	dh203	scissor	157	100	0.0
2644	P805	dh203	paper	32	30	0.0
2645	P805	dh203	rock	39	26	0.0
2646	P061	hs603	scissor	257	165	0.0
2647	P061	hs603	paper	217	141	0.0
2648	P061	hs603	rock	259	152	63.0
2649	P104	tj756	scissor	194	133	0.0
2650	P104	tj756	paper	107	18	0.0
2651	P104	tj756	rock	146	69	0.0
2652	P858	yp673	scissor	202	63	0.0
2653	P858	yp673	paper	247	79	0.0
2654	P858	yp673	rock	134	49	0.0
2655	P300	nj588	scissor	332	139	48.0
2656	P300	nj588	paper	152	22	0.0
2657	P300	nj588	rock	159	61	2.0
2658	P442	eu504	scissor	253	84	0.0
2659	P442	eu504	paper	200	54	0.0
2660	P442	eu504	rock	153	28	17.0
2661	P264	jx570	scissor	387	136	5.0
2662	P264	jx570	paper	399	50	2.0
2663	P264	jx570	rock	220	4	0.0
2664	P407	fi548	scissor	223	88	0.0
2665	P407	fi548	paper	175	50	18.0
2666	P407	fi548	rock	121	35	0.0
2667	P248	wk824	scissor	175	62	30.0
2668	P248	wk824	paper	102	42	36.0
2669	P248	wk824	rock	178	84	7.0
2670	P071	dh590	scissor	165	46	0.0
2671	P071	dh590	paper	197	64	0.0
2672	P071	dh590	rock	263	28	29.0
2673	P493	ep221	scissor	71	0	0.0
2674	P493	ep221	paper	126	15	0.0
2675	P493	ep221	rock	285	95	40.0
2676	P999	ge353	scissor	297	48	85.0
2677	P999	ge353	paper	390	159	0.0
2678	P999	ge353	rock	394	14	0.0
2679	P143	iu022	scissor	189	57	9.0
2680	P143	iu022	paper	156	70	0.0
2681	P143	iu022	rock	303	139	45.0
2682	P043	bq723	scissor	281	122	43.0
2683	P043	bq723	paper	146	63	0.0
2684	P043	bq723	rock	242	83	46.0
2685	P160	pl455	scissor	125	34	36.0
2686	P160	pl455	paper	161	8	0.0
2687	P160	pl455	rock	166	110	0.0
2688	P272	rc728	scissor	156	80	0.0
2689	P272	rc728	paper	227	83	47.0
2690	P272	rc728	rock	162	15	15.0
2691	P604	bl371	scissor	156	6	3.0
2692	P604	bl371	paper	183	29	14.0
2693	P604	bl371	rock	134	6	0.0
2694	P024	qx931	scissor	241	81	15.0
2695	P024	qx931	paper	169	23	0.0
2696	P024	qx931	rock	112	11	25.0
2697	P304	tm989	scissor	205	57	50.0
2698	P304	tm989	paper	238	3	3.0
2699	P304	tm989	rock	242	154	0.0
2700	P838	uy822	scissor	81	8	0.0
2701	P838	uy822	paper	212	115	7.0
2702	P838	uy822	rock	228	68	63.0
2703	P702	gd864	scissor	292	175	45.0
2704	P702	gd864	paper	122	84	0.0
2705	P702	gd864	rock	221	188	33.0
2706	P009	fr519	scissor	336	44	49.0
2707	P009	fr519	paper	309	88	10.0
2708	P009	fr519	rock	269	71	60.0
2709	P811	tq332	scissor	288	24	37.0
2710	P811	tq332	paper	146	56	11.0
2711	P811	tq332	rock	76	4	0.0
2712	P155	po539	scissor	324	22	83.0
2713	P155	po539	paper	146	14	43.0
2714	P155	po539	rock	234	19	0.0
2715	P693	bb066	scissor	226	1	1.0
2716	P693	bb066	paper	137	25	0.0
2717	P693	bb066	rock	189	16	22.0
2718	P767	dy433	scissor	146	6	39.0
2719	P767	dy433	paper	169	70	0.0
2720	P767	dy433	rock	119	10	0.0
2721	P441	xz335	scissor	290	45	45.0
2722	P441	xz335	paper	271	2	0.0
2723	P441	xz335	rock	181	49	40.0
2724	P159	jn409	scissor	186	49	0.0
2725	P159	jn409	paper	125	60	0.0
2726	P159	jn409	rock	205	36	62.0
2727	P044	qd939	scissor	78	72	0.0
2728	P044	qd939	paper	44	5	19.0
2729	P044	qd939	rock	145	41	0.0
2730	P371	uy955	scissor	291	7	25.0
2731	P371	uy955	paper	267	51	32.0
2732	P371	uy955	rock	24	1	0.0
2733	P344	te339	scissor	240	55	9.0
2734	P344	te339	paper	227	37	0.0
2735	P344	te339	rock	281	9	0.0
2736	P324	uu112	scissor	185	43	47.0
2737	P324	uu112	paper	205	82	0.0
2738	P324	uu112	rock	272	153	26.0
2739	P672	jd115	scissor	71	5	23.0
2740	P672	jd115	paper	280	117	0.0
2741	P672	jd115	rock	267	79	9.0
2742	P407	wc852	scissor	105	43	0.0
2743	P407	wc852	paper	130	40	0.0
2744	P407	wc852	rock	88	24	0.0
2745	P198	qm006	scissor	207	55	0.0
2746	P198	qm006	paper	44	12	0.0
2747	P198	qm006	rock	137	122	0.0
2748	P900	yq079	scissor	75	16	8.0
2749	P900	yq079	paper	244	32	0.0
2750	P900	yq079	rock	254	156	0.0
2751	P218	iu060	scissor	215	137	14.0
2752	P218	iu060	paper	162	13	34.0
2753	P218	iu060	rock	178	46	0.0
2754	P878	yy724	scissor	191	67	38.0
2755	P878	yy724	paper	214	14	0.0
2756	P878	yy724	rock	252	36	0.0
2757	P977	kp834	scissor	144	22	1.0
